SimFin ID,Company,Ticker,ISIN,Price Close,MCAP,Volume (SMA 2m),Cash and eq.,Cur. liab.,Liabilities,Assets,D&A,CROIC,Taxes
119577,ALLIANT ENERGY CORP,LNT,US0188021085,63.86,16410054836,1839012.07143,25000000,2888000000,15758000000,22851000000,816000000,,152000000
68840,ALLSTATE CORP,ALL,US0200021014,197.25,51976427132,1402711.35714,816000000,,92905000000,113743000000,569000000,0.0581,-943000000
510248,Ally Financial Inc.,ALLY,US02005N1000,43.95,13500328021,2696449.66667,,,177933000000,191836000000,1250000000,,-167000000
325251,"ALNYLAM PHARMACEUTICALS, INC.",ALNY,US02043Q1076,451.73,59212323446,1210292.80952,2857585000,1157227000,4315428000,4566019000,56499000,-0.12649,60486000
18,Alphabet (Google),GOOG,US02079K1079,249.85,3143362850000,23768756.14286,95148000000,87310000000,139137000000,502053000000,17675000000,0.21126,-24098000000
11795248,AltC Acquisition Corp.,ALCC,US02156V1098,95.29,14065680096,16344580.69048,682965000,6760000,34673000,731084000,405327,-0.11789,3460621
133574,"ALTRIA GROUP, INC.",MO,US02209S1033,65.51,112521707036,7744212.16667,3608000000,10935000000,41539000000,36475000000,285000000,0.66359,-2716000000
62747,AMAZON COM INC,AMZN,US0231351067,231.62,2470206939907,39814416.59524,93180000000,186921000000,348395000000,682170000000,58562000000,0.04558,-12262000000
6475603,Amcor plc,AMCR,JE00BJ1F3079,8.28,19088380311,24382011.69048,827000000,6987000000,25326000000,37066000000,722000000,0.04879,-135000000
18493381,"Amer Sports, Inc.",AS,n/a,37.09,20534181060,4000700.85714,,,,,273800000,,
68703,AMEREN CORP,AEE,US0236081024,98.97,26762469584,1402051.97619,11000000,3087000000,34182000000,46625000000,1557000000,-0.03114,-93000000
68568,American Airlines Group Inc.,AAL,US02376R1023,12.48,8234663686,73236138.2381,8573000000,25771000000,67537000000,63667000000,,,-162000000
445654,American Capital Agency Corp,AGNC,US00123Q1040,10.21,10636089489,19065775.90476,4665000000,85379000000,85847000000,95889000000,,,
66050,AMERICAN ELECTRIC POWER CO INC,AEP,US0255371017,107.52,57501132918,3293854.11905,202900000,13009300000,76091900000,103078000000,3336200000,,-228200000
413080,AMERICAN EXPRESS CO,AXP,US0258161092,336,233816428272,2378935.35714,3120000000,,263245000000,295556000000,1725000000,0.03959,-2694000000
15394176,"American Healthcare REIT, Inc.",AHR,n/a,42.04,7086901576,1434239.83333,225343000,276320000,2044006000,4506650000,213229000,0.0577,-2085000
445723,American Homes 4 Rent,AMH,US02665T3068,33.28,12343896881,2244867.30952,323258000,588166000,5746775000,13592318000,495548000,,
251769,AMERICAN INTERNATIONAL GROUP INC,AIG,US0268747849,76.8,42547495680,4199038.59524,1393000000,,120405000000,161864000000,3595000000,,112000000
68339,AMERICAN TOWER CORP /MA/,AMT,US03027X1000,197.22,92348506595,2636456,2076000000,12978700000,53275600000,63754500000,2124800000,0.09061,-316800000
168302,"American Water Works Company, Inc.",AWK,US0304201033,136.09,26530379826,1310060.38095,48000000,1825000000,21063000000,31215000000,788000000,,-291000000
67669,AMETEK INC/,AME,US0311001004,186.25,43015175050,1232023,619712000,1868435000,4877874000,15266546000,400314000,0.1709,-301968000
65735,AMGEN INC,AMGN,US0311621009,274.71,147893384088,2027024.59524,8028000000,20476000000,80469000000,87897000000,5521000000,0.20425,-805000000
693881,"AMKOR TECHNOLOGY, INC.",AMKR,US0316521006,26.62,6578948124,2305022.80952,1527384000,1997598000,3473552000,7705626000,612452000,0.07455,-81071000
65820,AMPHENOL CORP /DE/,APH,US0320951017,118.41,144569268754,8742379.2381,3226400000,5604200000,14068700000,25668400000,790800000,0.22485,-790400000
65917,ANALOG DEVICES INC,ADI,US0326541051,246.32,121178462996,3586799.30952,3469287000,2979038000,14106759000,48192601000,2023963000,0.10237,-383565000
11790995,Anheuser-Busch InBev SA/NV,BUD,US03524A1088,58.82,118345840000,2526819.40476,9973000000,34383000000,128664000000,212943000000,5078000000,0.05868,-1932000000
1145420,ANNALY CAPITAL MANAGEMENT INC,NLY,US0357104092,21.9,10959636504,6748487.7619,,78679234000,78826110000,91483546000,26640000,,-27458000
466098,ANTERO RESOURCES Corp,AR,US03674X1063,32.26,9966114060,4699579.02381,,1404729000,5281566000,12766073000,796503000,0.10786,12294000
67471,Aon plc,AON,IE00BLP1HW54,358,77194321726,1233969.04762,1387000000,27075000000,45921000000,54010000000,187000000,0.17587,-628000000
10383334,APi Group Corporation,APG,US00187Y1001,34.69,14427171267,2576151.90476,432000000,2185000000,5368000000,8539000000,319000000,0.12596,-130000000
817726,Apollo Global Management LLC,APO,US03769M1062,138.82,80376780000,3257366.35714,9861666000,3165854000,9549086000,13695317000,85247000,,-181499000
111052,APPLE INC,AAPL,US0378331005,238.99,3546704806100,54891285.30952,55372000000,131775000000,265665000000,331495000000,11482000000,0.70064,-30255000000
1342100,"Applied Blockchain, Inc.",APLD,n/a,19.83,5185937515,29721623.88095,41552000,558144000,1236365000,1870090000,97945000,-0.56589,-102000
67102,APPLIED MATERIALS INC /DE,AMAT,US0382221051,178.13,141905915522,7366585.35714,7014000000,8213000000,14707000000,34211000000,431000000,0.3138,-2067000000
10383326,AppLovin Corporation,APP,US03831W1080,606.66,205202692827,6140973.71429,1192608000,1093885000,4792370000,5959497000,354412000,0.6276,-103292000
378125,Aptiv PLC,APTV,JE00B783TY65,82.88,18047933136,2536997.02381,1448000000,4751000000,13967000000,23942000000,978000000,0.14035,-497000000
361112,Aramark,ARMK,US03852U1060,37.46,9846395014,2097199.69048,501485000,2737997000,10185450000,13283678000,464838000,0.07389,-119803000
18500276,ArcelorMittal S.A.,MT,US03938L2034,34.4,26438003797,1643144.57143,6400000000,21825000000,14692000000,89385000000,1113000000,,-1717000000
445596,Arch Capital Group LTD,ACGL,BMG0450A1053,87.35,32600792768,2080836.5,983000000,,55747000000,78788000000,284000000,0.06477,-499000000
11795330,Archer Aviation Inc.,ACHR,US03945R1023,9,5805236619,27817646.83333,1724000000,142900000,257400000,1938300000,15700000,-0.5095,100000
66997,ARCHER DANIELS MIDLAND CO,ADM,US0394831020,61.09,29351575266,3358973.28571,1066000000,18471000000,29309000000,51996000000,1153000000,0.10061,-319000000
10383314,Ares Capital Corporation,ARCC,US04010L1035,21.09,14876198972,3598529.78571,529000000,132000000,7689000000,9601000000,,,
10383304,Ares Management Corporation,ARES,US03990B1017,178.89,32736783238,1306813.11905,18211929000,13396653000,20575545000,27264941000,341341000,,-164617000
536189,"Arista Networks, Inc.",ANET,US0404132054,142.84,179530651022,9370854.95238,8844400000,4051400000,5632600000,16534200000,57526000,0.39979,-555503000
18633363,"ASE Technology Holding Co., Ltd.",ASX,US00215W1009,11.3,49888715068,7069829.19048,,,,,17244852000,,
66790,AT&T INC.,T,US00206R1023,29.54,211222387079,30586055.38095,6885000000,47999000000,275628000000,397467000000,20902000000,,-4721000000
10384197,Atlantic Union Bankshares Corporation,AUB,US04911A1079,35.22,5019238864,1025139.04762,337974000,,32456732000,37289371000,35137000,,-38521000
1204607,Atlassian Corp Plc,TEAM,GB00BZ09BD16,172.25,45187123826,2523876.54762,2937142000,3180859000,4696316000,6041970000,92375000,0.11874,-157792000
18792174,Atour Lifestyle Holdings Limited,ATAT,n/a,39.83,16511839325,1269494.59524,,,,,,,-62049926
11795062,"Aurora Innovation, Inc.",AUR,US0517741072,5.89,10869007106,19483332.5,1309000000,120000000,223000000,2214000000,21000000,,
591496,AUTOMATIC DATA PROCESSING INC,ADP,US0530151036,288.75,116956207253,1551400.40476,7846600000,36508800000,47181300000,53369300000,582400000,0.32876,-1230400000
378100,Avago Technologies,AVGO_old,n/a,346.17,957123961778,21958755.19048,1822000000,1119000000,5878000000,10592000000,962000000,0.29499,-76000000
1033572,"Avantor, Inc.",AVTR,US05352A1007,12.4,8453559570,13082337.19048,449400000,2575700000,6491000000,12776900000,405700000,0.07848,-138700000
1841160,"Avidity Biosciences, Inc.",RNA,US05370A1088,40.06,5153852680,3509690.83333,1183144000,135061000,176262000,1368926000,3047000,,
702906,Axalta Coating Systems Ltd.,AXTA,BMG0750C1082,30.5,6605511575,2686915.14286,625000000,1406000000,5470000000,7781000000,288000000,0.12103,-105000000
1204713,"Baidu, Inc.",BIDU,US0567521085,137.83,48050983750,5549178.59524,3454000608,11260136568,20053010621,59501948306,1085520010,0.01204,-618647634
679135,Baker Hughes Company,BKR,US05722G1004,46.48,45823661684,6352021.59524,3087000000,12515000000,20872000000,38740000000,1149000000,0.14191,-244000000
247618,BALL CORP,BALL,US0584981064,49.04,13346181811,2362714.07143,296000000,5259000000,13331000000,18608000000,606000000,0.02331,-171000000
18322821,"Banco Bilbao Vizcaya Argentaria, S.A.",BBVA,US05946K1016,19.01,109560056690,1470483.92857,,,,,,,
18418650,"Banco Santander, S.A.",SAN,US05964H1059,10.07,152585597683,4415852.66667,,,,,,,
71941,BANK OF AMERICA CORP /DE/,BAC,US0605051046,51.4,380717091837,34351808.71429,266011000000,,2921501000000,3441142000000,4258000000,,-2163000000
467599,Bank of New York Mellon Corp,BK,US0640581007,107.01,75467819720,3127244.42857,5699000000,,441242000000,485781000000,2001000000,,-1355000000
18252579,Barclays PLC,BCS,US06738E2046,20.77,299495082965,12002515.02381,,394000000,394000000,21442000000,,,
854462,BASF,BAS.DE,DE000BASF111,51.5,47301668500,2193945.33333,3238733688,22966189949,51808302813,99931859883,3686046367,0.1057,-1691833927
185942,"Bath & Body Works, Inc.",BBWI,US0708301041,25.73,5305206330,5941086.90476,364000000,1303000000,6361000000,4814000000,268000000,0.44261,-269000000
254808,BAXTER INTERNATIONAL INC,BAX,US0718131099,23.2,11916008615,8259673.66667,1686000000,2939000000,13753000000,21046000000,878000000,0.02782,81000000
849702,Bayer,BAYN.DE,DE000BAY0017,32.42,31850056400,2627329.19048,5219484659,33625878054,99578481102,137510090914,3619200863,0.07064,-1214438230
71373,BECTON DICKINSON & CO,BDX,US0758871091,187.57,53762714360,2158062.95238,757000000,8160000000,29430000000,54902000000,2419000000,0.08325,-301000000
1209290,BENTLEY SYSTEMS INC,BSY,US08265T2087,52.74,16013495406,1579773.71429,89646000,858364000,2261114000,3423284000,63630000,0.17905,-60513000
1161717,BERKLEY W R CORP,WRB,US0844231029,73.11,27730094634,1793574.14286,1984529000,,33353249000,42658057000,-49331000,0.12265,-504505000
71192,BEST BUY CO INC,BBY,US0865161014,74.52,15656746268,3406125.69048,1456000000,8553000000,12537000000,15253000000,851000000,0.26155,-278000000
17616590,BHP Group Limited,BHP,US0886061086,53.17,269653293540,2870239.19048,12882000000,14341000000,53242000000,102362000000,6184000000,,-4276000000
1801461,"Bill.com Holdings, Inc.",BILL,US0900431000,51.94,5278590055,3861958.88095,2218456000,4555524000,6149942000,10063982000,74935000,0.01302,-6610000
71079,BIOGEN INC.,BIIB,US09062X1037,144.87,21240056812,1513585.54762,2758800000,9467400000,10696200000,28330200000,744300000,0.128,-267200000
135371,BIOMARIN PHARMACEUTICAL INC,BMRN,US09061G1013,54.37,10439833856,2132040.69048,1432125000,684247000,1429228000,7456341000,83245000,0.09951,-182796000
1234040,"BJ's Wholesale Club Holdings, Inc.",BJ,US05550J1016,99.26,13077840300,2246423.90476,47273000,2434236000,5132678000,7231772000,268311000,0.14142,-193423000
498254,Blackstone Group L.P.,BX,US09260D1072,183.62,135344772078,3464062.40476,33371003000,23375327000,24294214000,45373094000,35951000,0.31254,-1011075000
1059129,Bloom Energy Corp,BE,US0937121079,79.67,18642618270,11970717.54762,574764000,431281000,1910992000,2530422000,51705000,-0.03111,-1939000
11794914,Blue Owl Capital Inc.,OWL,US09581B1035,18.55,8462308139,7383649.83333,117613000,489601000,5919159000,12278974000,345842000,0.05795,-33284000
70844,BOEING CO,BA,US0970231058,214.63,162294126078,6641872.7381,22967000000,103376000000,158416000000,155120000000,1879000000,-0.21765,124000000
182296,Booz Allen Hamilton Holding Corp,BAH,US0995021062,101.58,12519601524,1769322.64286,711000000,1718000000,6105000000,7170000000,163871000,0.26543,-179872000
70746,BORGWARNER INC,BWA,US0997241064,44.18,9560237262,2331241.2619,2041000000,3352000000,8330000000,14399000000,,,-193000000
70579,BOSTON PROPERTIES INC,BXP,US1011211018,76.43,12104640611,1762697.35714,446953000,6446749000,17766779000,25621190000,892859000,,
239516,BOSTON SCIENTIFIC CORP,BSX,US1011371077,98.5,145952535949,7204294.83333,534000000,5191000000,18907000000,41560000000,1315000000,0.1254,-502000000
899361,BOYD GAMING CORP,BYD,US1033041013,82.84,6642459377,1014090.57143,320111000,628784000,5164760000,6560391000,286257000,0.13504,-172414000
3240601,"BridgeBio Pharma, Inc.",BBIO,US10806X1028,51.18,9784004035,2519059.97619,756892000,915728000,2858609000,1080190000,5506000,-0.80699,-3253000
980378,"BRINKER INTERNATIONAL, INC",EAT,US1096411004,144.37,6424192285,1280404.19048,18900000,675600000,2307700000,2678600000,206600000,0.28872,-76900000
255210,BRISTOL MYERS SQUIBB CO,BMY,US1101221083,46.15,93935363924,11062648.66667,13949000000,27528000000,77187000000,94677000000,6495000000,0.24666,-1529000000
18266282,British American Tobacco p.l.c.,BTI,US1104481072,56.03,131449597187,4679655.90476,,,,,,,
108186,Brixmor Property Group Inc.,BRX,US11120U1051,27.8,8509567268,2075071.07143,104973000,556301000,5653224000,8606388000,407034000,,
686523,Broadcom Inc.,AVGO,US11135F1012,346.17,1634741099666,21958755.19048,9472000000,20597000000,95044000000,164630000000,9153000000,0.17943,-3903000000
245531,BROWN & BROWN INC,BRO,US1152361010,92.21,30414805695,3003902.95238,8893000000,5257000000,14019000000,25636000000,232000000,,-312000000
826504,"Builders FirstSource, Inc.",BLDR,US12008R1077,129.28,14291507240,2055273.80952,87020000,1834631000,7286463000,11464555000,570748000,0.19173,-227283000
445920,Bunge LTD,BG,BMG169621056,80.41,11996842962,1987348.80952,2173000000,8245000000,13987000000,25133000000,420000000,0.07096,-626000000
914354,"BWX Technologies, Inc.",BWXT,US05605H1005,168.38,15389719841,1219406.7619,36984000,590186000,2515166000,3699072000,94873000,0.1317,-63583000
378101,C. H. Robinson Worldwide,CHRW,US12541W2098,135.09,15952935075,1620103.45238,155993000,2295839000,3537524000,5321911000,98736000,0.26367,-128673000
107614,CADENCE DESIGN SYSTEMS INC,CDNS,US1273871087,347.27,94627602300,1767000.04762,2822762000,1496565000,4502160000,9508698000,216325000,0.27481,-394414000
821879,CAESARS ENTERTAINMENT Corp,CZR,US12769G1004,25.43,5289224837,6116525,982000000,2339000000,28359000000,32478000000,1392000000,0.09052,-86000000
3240087,CAMECO CORP,CCJ,CA13321L1085,81.81,35612881510,4217538.04762,1203420000,708019000,2696326000,7801831000,274835000,0.03332,-16347591
249099,CAMPBELL SOUP CO,CPB,US1344291091,32.93,9817419978,6205435.09524,143000000,2849000000,10956000000,14828000000,441000000,0.06918,-152000000
102322,CANADIAN PACIFIC RAILWAY LTD/CN,CP,CA13645T1003,75.29,69114438563,2905992.30952,576830263,2727490283,27457553716,61494870917,1401234724,0.06858,-828174038
378103,Capital One Financial,COF,US14040H1059,225.61,144281499407,3541144.90476,4854000000,,548012000000,658968000000,3443000000,-0.00602,534000000
159950,CARDINAL HEALTH INC,CAH,US14149Y1082,148.68,35503839436,2281086.88095,3874000000,38897000000,55756000000,53122000000,790000000,0.17421,-532000000
1342064,"CareTrust REIT, Inc.",CTRE,US14174T1079,34.28,6866295038,2528612.71429,306051000,438164000,1331554000,4656531000,68717000,0.07361,-1030000
327637,CARMAX INC,KMX,US1431301027,59.13,9028218224,2692146.19048,262819000,2277352000,21099496000,27386405000,305341000,-0.01824,-187353000
288836,CARNIVAL CORP,CCL,PA1436583006,31.19,36411334097,16629762.42857,2146000000,12921000000,41159000000,51165000000,2656000000,0.1073,-18000000
10383308,Carnival Corporation & plc,CUK,US14365C1036,28.23,32955817941,1553241.7619,2146000000,12921000000,41159000000,51165000000,2656000000,0.10733,-18000000
1169063,Carrier Global Corp,CARR,US14448C1045,60.72,51674106663,5709333.33333,1797000000,7829000000,23479000000,38493000000,1221000000,,-1168000000
717670,CARVANA CO.,CVNA,US1468691027,378.06,81359813283,2699426.83333,1857000000,1417000000,7249000000,9366000000,288000000,-1.0894,2000000
253953,CATERPILLAR INC,CAT,US1491231015,450.66,211124711439,2864302.07143,5442000000,34934000000,71662000000,90325000000,2192000000,0.23575,-2325000000
14101608,"CAVA Group, Inc.",CAVA,n/a,62.39,7234388153,4855465.11905,385783000,153707000,540925000,1291634000,66926000,-0.0475,70969000
378105,CBRE Group,CBRE,US12504L1098,164.33,48897102227,1613358.30952,1395000000,10623000000,18700000000,27693000000,714000000,0.05598,-292000000
11794948,CCC Intelligent Solutions Holdings Inc.,CCCS,US12510Q1004,9.71,6310951919,6334696.64286,55053000,176796000,1429074000,3565424000,133109000,0.02738,7511000
683318,CDW Corp,CDW,US12514G1085,167.29,21925152031,1216059.14286,481000000,5805700000,12798500000,15265700000,286800000,0.19662,-371300000
18452180,Celestica Inc.,CLS,CA15101Q1081,247.66,28488995015,3710667.19048,313800000,3320800000,4483200000,6241100000,109200000,,-146100000
986557,"Celsius Holdings, Inc.",CELH,US15118V2079,56.34,14532685246,6349171.69048,615233000,659775000,1703829000,3795143000,16356000,0.07839,-56662000
18815843,"CEMEX, S.A.B. de C.V.",CX,US1512908898,9.43,136805057771,12672220.02381,864000000,6092000000,14052000000,27299000000,14457000000,,-67000000
187024,"CENCORA, INC.",COR,US21870Q1058,289.08,56046217839,1302506.52381,2231852000,58548933000,71747014000,73956905000,1084169000,0.16746,-662206000
378107,Centene Corporation,CNC,US15135B1017,32.02,15726078660,16891246.09524,17281000000,36786000000,58892000000,86395000000,1256000000,0.03216,-712000000
378108,CenterPoint Energy,CNP,US15189T1079,38.05,24841508608,5114733.35714,1894000000,4441000000,33531000000,44486000000,1439000000,-0.03458,-198000000
18743375,Centrais Elétricas Brasileiras S.A. - Eletrobrás,EBR,US15234Q2075,9.2,18195640464,1697983.95238,,,,,,,
1050283,Ceridian HCM Holding Inc.,CDAY,US15677J1088,68.41,10924565977,2618875.85714,625200000,5117800000,5798500000,8500800000,214900000,,-27600000
119051,"CF Industries Holdings, Inc.",CF,US1252691001,84.19,13636503081,2489448.04762,,830000000,5929000000,13750000000,903000000,0.19319,-329000000
378109,Charles Schwab Corporation,SCHW,US8085131055,92.09,167011446270,8766629.33333,32195000000,,409485000000,458936000000,1405000000,0.04461,-2122000000
6480985,"Chart Industries, Inc.",GTLS,US16115Q3083,199.98,8988182292,3190882.7619,342300000,1800800000,6205100000,9719000000,275300000,0.1202,-87700000
378110,Charter Communications,CHTR,US16119P1084,268.02,36609115800,2270387.83333,606000000,14556000000,129915000000,151589000000,8670000000,0.08585,-1635000000
260533,CHENIERE ENERGY INC,LNG,US16411R2085,235.32,51715830233,1696754.09524,1648000000,3775000000,33269000000,44578000000,1255000000,0.13252,-1039000000
248396,CHEVRON CORP,CVX,US1667641005,160.09,276633979294,8626864.85714,4061000000,34827000000,103562000000,250820000000,17654000000,0.19238,-8496000000
951287,"Chewy, Inc.",CHWY,US16679L1098,38.2,15846122625,7386724.7381,591800000,2193200000,2728900000,3118800000,120202000,0.14322,-27576000
80874,CHIPOTLE MEXICAN GRILL INC,CMG,US1696561059,39.67,53192907950,20724296.33333,844524000,1132271000,5740599000,9268794000,346381000,0.27952,-478697000
378112,Chubb Limited,CB,CH0044328745,272.25,108543432269,1940721.47619,,,178154000000,246548000000,323000000,,-1815000000
378113,Church & Dwight,CHD,US1713401024,92,22411999940,2096611.45238,923200000,1208600000,4394500000,8788200000,239400000,0.14258,-159100000
49697,CIENA CORP,CIEN,US1717793095,136.38,19237204733,2320514.88095,1326356000,1108785000,2961477000,5748778000,136778000,0.12467,-60573000
378114,CIGNA Corp.,CI,US1255231003,296.59,79168197764,1755147.61905,4329000000,,111221000000,151651000000,2652000000,0.11246,-1468000000
331923,CINTAS CORP,CTAS,US1729081059,199.98,80587525641,1656499.04762,263973000,1644502000,5140760000,9825241000,303377000,0.30393,-451921000
82202,"CISCO SYSTEMS, INC.",CSCO,US17275R1023,67.72,267710497657,18915057.07143,16110000000,49592000000,75448000000,122291000000,2811000000,0.18013,-920000000
89126,CITIGROUP INC,C,US1729674242,101.76,187329770100,13130383.35714,24463000000,,2358256000000,2571514000000,4247000000,-0.03171,-4415000000
378202,Citizens Financial Group,CFG,US1746101054,52.27,22546611655,3887535.28571,1107000000,,193076000000,218310000000,500000000,0.00928,-379000000
754906,CLEVELAND-CLIFFS INC.,CLF,US1858991011,11.29,5585109666,19763557.78571,61000000,3277000000,13736000000,20471000000,1168000000,-0.0923,507000000
218764,CLOROX CO /DE/,CLX,US1890541097,125.4,15337600516,1855646.2619,226000000,2155000000,5322000000,5512000000,221000000,0.35532,-234000000
961018,"Cloudflare, Inc.",NET,US18915M1071,213.88,74533241828,2563180.47619,3959720000,800781000,4322634000,5562361000,155643000,-0.08187,-9366000
378116,CME Group Inc.,CME,US12572Q1058,262.4,94206848000,1957689.97619,2098900000,142794800000,152168000000,179907000000,333200000,0.15055,-1079900000
378117,CMS Energy,CMS,US1258961002,70.38,21067229745,2112276.85714,465000000,2528000000,27372000000,36295000000,1226000000,,-203010000
82117,COCA COLA CO,KO,US1912161007,67.04,288517852574,15040693.02381,14297000000,21944000000,74151000000,104333000000,1090000000,0.03009,-2838000000
529633,"Coeur Mining, Inc.",CDE,US1921085049,16,10235158416,13615125.19048,77574000,229120000,1318381000,4066893000,140770000,0.05669,-69839000
710555,COGNEX CORP,CGNX,US1924221039,44.08,7400988361,2077843.38095,228203000,190437000,497484000,2003541000,32610000,0.10337,-26164000
128066,COGNIZANT TECHNOLOGY SOLUTIONS CORP,CTSH,US1924461023,70.03,34202367468,4070725.19048,1808000000,3156000000,4876000000,20164000000,551000000,0.23449,-779000000
1202161,"Coinbase Global, Inc.",COIN,US19260Q1076,320.56,82364095608,10057162.95238,7888982000,8230782000,11381149000,23476038000,130924000,,-610507000
255327,COLGATE PALMOLIVE CO,CL,US1941621039,82.22,66451915409,4706690.7381,1215000000,6775000000,16418000000,17470000000,597000000,0.43692,-885000000
6481027,"Columbia Banking System, Inc.",COLB,US1972361026,25.82,5429982329,4463052.57143,2072706000,,52104744000,51519266000,144934000,0.00848,-185075000
106366,COMCAST CORP,CMCSA,US20030N1019,32.43,119738256860,21797145.14286,9687000000,31792000000,176392000000,273850000000,15714000000,0.10857,-4932000000
378118,Comerica Inc.,CMA,US2003401070,69.59,9232498063,2036793.04762,719000000,,73436000000,79597000000,101000000,0.01422,-187000000
18866275,Companhia de Saneamento Básico do Estado de São Paulo - SABESP,SBS,US20441A1025,23.97,16383731536,1185686.92857,,,,,528410618,,
2077096,COMSTOCK RESOURCES INC,CRK,US2057683029,17.15,5026095963,2436146.78571,25859000,748147000,4259996000,6694863000,736736000,-0.04899,96466000
326285,CONAGRA FOODS INC /DE/,CAG,US2058871029,18.89,9018898176,11028349.30952,68000000,4317000000,12001200000,20933900000,390200000,0.07752,-3700000
1334959,"Confluent, Inc.",CFLT,US20717M1036,19.58,6750089909,9439455.80952,1940623000,603623000,1753741000,2817408000,25885000,-0.2102,2039000
